molecule_chembl_id,canonical_smiles,bioactivity_class,MolWt,MolLogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3651643,COC(=O)N[C@@H](C)CNc1nccc(-c2nc(C3(C)CC3)[nH]c2-c2cc(C)cc(NS(C)(=O)=O)c2F)n1,active,531.6140000000003,3.560620000000001,4,8,9.0
CHEMBL3651644,CCCNc1nccc(-c2nc(C3CC3)[nH]c2-c2cc(F)cc(NS(=O)(=O)CCC)c2Cl)n1,active,493.0080000000002,5.177200000000004,3,6,9.4089353929735
CHEMBL3651645,COC(=O)N[C@@H](C)CNc1nccc(-c2nc(C3(C)CC3)[nH]c2-c2cccc(NS(C)(=O)=O)c2Cl)n1,active,534.0420000000003,3.7665000000000015,4,8,9.0
CHEMBL3651646,CCCNc1nccc(-c2nc(C3CC3)[nH]c2-c2cc(F)cc(NS(C)(=O)=O)c2Cl)n1,active,464.9540000000001,4.397000000000003,3,6,8.301029995663981
CHEMBL3651647,CCNc1nccc(-c2nc(C3CC3)[nH]c2-c2cc(F)cc(NS(C)(=O)=O)c2Cl)n1,active,450.9270000000001,4.006900000000003,3,6,7.958607314841775
CHEMBL3651648,CC(C)CNc1nccc(-c2nc(C3CC3)[nH]c2-c2cc(F)cc(NS(C)(=O)=O)c2Cl)n1,active,478.98100000000005,4.643000000000003,3,6,8.301029995663981
CHEMBL3659905,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCOCC5)cc34)c2)cc1C(F)(F)F,active,538.5300000000004,5.193120000000005,2,8,6.97469413473523
CHEMBL3639587,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCN(C)CC5)cc34)c2)cc1C(F)(F)F,active,551.5730000000004,5.108320000000004,2,8,6.649751981665837
CHEMBL3659906,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCCC5)cc34)c2)cc1C(F)(F)F,active,522.5310000000003,5.956720000000004,2,7,6.5003129173815966
CHEMBL3659907,Cc1ccc(C(=O)N2CCOCC2)cc1Nc1ncnc2cnc(N3CCOCC3)cc12,intermediate,434.5000000000003,2.38582,1,8,5.853871964321762
CHEMBL3659908,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCOCC5)nc34)c2)cc1C(F)(F)F,active,538.5300000000004,5.193120000000004,2,8,7.958607314841775
CHEMBL3659909,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2ccc(N3CCOCC3)nc12,active,487.5640000000003,4.451220000000003,2,9,7.494850021680094
CHEMBL3659910,[C-]#[N+]C(C)(C)c1cccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCOCC5)nc34)c2)c1,active,507.5980000000003,5.320110000000003,2,7,8.154901959985743
CHEMBL3659911,Cc1ccc(C(=O)n2nc(C(C)(C)C)cc2N)cc1Nc1ncnc2ccc(N3CCOCC3)nc12,intermediate,486.5800000000003,3.6781200000000025,2,10,5.686132779630847
CHEMBL3659912,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2ccc(N3CCOCC3)nc12,active,486.5800000000003,4.186320000000003,3,8,8.154901959985743
CHEMBL3659913,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1Nc1ncnc2ccc(N3CCOCC3)nc12,active,500.6070000000003,4.196720000000003,2,9,7.823908740944319
CHEMBL3659914,Cc1ccc(C(=O)Nc2cc(N3CCN(C)CC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2ccc(N3CCOCC3)nc12,active,606.6529999999998,4.936320000000004,2,9,8.397940008672037
CHEMBL3659915,Cc1ccc(C(=O)Nc2cc(N3CCCN(C)CC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2ccc(N3CCOCC3)nc12,active,620.6799999999997,5.326420000000004,2,9,8.301029995663981
CHEMBL3659916,Cc1ccc(C(=O)Nc2cc(CN3CCCC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2ccc(N3CCOCC3)nc12,active,591.6379999999998,5.780320000000006,2,8,8.397940008672037
CHEMBL3659917,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2ccc(N3CCN(C)CC3)nc12,active,500.6070000000003,4.366420000000002,2,9,7.920818753952375
CHEMBL3659918,COCCN1CCN(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)on5)ccc4C)c3n2)CC1,active,544.6600000000002,4.383020000000005,2,10,7.455931955649724
CHEMBL3659919,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2ccc(N3CCN(CC4CCN(C)CC4)CC3)nc12,active,597.7679999999999,5.078420000000005,2,10,7.920818753952375
CHEMBL3659920,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCN(C)CC5)nc34)c2)cc1C(F)(F)F,active,551.5730000000004,5.108320000000004,2,8,7.2441251443275085
CHEMBL3659921,COCCN1CCN(c2ccc3ncnc(Nc4cc(C(=O)Nc5ccc(OC)c(C(F)(F)F)c5)ccc4C)c3n2)CC1,active,595.626,5.124920000000005,2,9,6.853871964321762
CHEMBL3659922,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCN(CC6CCN(C)CC6)CC5)nc34)c2)cc1C(F)(F)F,active,648.7340000000004,5.820320000000006,2,9,7.585026652029182
CHEMBL3659923,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N(C)C)nc34)c2)cc1C(F)(F)F,active,496.49300000000017,5.422520000000004,2,7,7.356547323513812
CHEMBL3659924,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2ccc(N(C)C)nc12,active,445.52700000000016,4.680620000000003,2,8,8.045757490560675
CHEMBL3659925,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCN(C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,632.7910000000004,4.758520000000004,3,10,6.647817481888637
CHEMBL3659926,COCCN1CCN(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,active,676.8439999999999,4.775120000000005,3,11,6.3223930472795065
CHEMBL3659927,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N(C)C5CCOC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,633.7750000000003,5.231820000000004,3,10,7.619788758288394
CHEMBL3659928,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(NC5CCOC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,619.7480000000004,5.207520000000004,4,10,7.522878745280337
CHEMBL3659929,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CC[C@@H](F)C5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,621.7390000000004,5.5549200000000045,3,9,7.6020599913279625
CHEMBL3659930,CCN1CCN(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,active,646.818,5.148620000000005,3,10,6.294136287716081
CHEMBL3659931,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCOCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,619.7480000000004,4.843320000000004,3,10,7.301029995663981
CHEMBL3659932,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCN(CCN6CCOCC6)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,731.9240000000003,4.460920000000003,3,12,6.195179321278838
CHEMBL3659933,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCC(N6CCOCC6)C5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,intermediate,688.8550000000002,4.917620000000005,3,11,5.83654044823001
CHEMBL3659934,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5=CCNCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,615.7600000000003,5.3834200000000045,4,9,6.995678626217358
CHEMBL3659935,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,548.6690000000003,5.315140000000004,3,8,6.3655227298392685
CHEMBL3659936,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5=CCN(C(C)C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,657.8410000000003,6.504220000000006,3,9,6.530177984021837
CHEMBL3659937,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5=CCN(C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,629.7870000000004,5.7256200000000055,3,9,6.46344155742847
CHEMBL3659938,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCNCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,617.7760000000004,5.473720000000005,4,9,7.154901959985743
CHEMBL3659939,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,631.8030000000003,5.8159200000000055,3,9,6.82102305270683
CHEMBL3659940,CCN1CCC(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,active,645.8299999999999,6.206020000000006,3,9,6.732828271596986
CHEMBL3659941,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(C(C)C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,659.8570000000003,6.594520000000006,3,9,6.590066876668706
CHEMBL3659942,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(CC6CC6)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,671.8680000000004,6.596120000000006,3,9,6.540607512240769
CHEMBL3659943,COCCN1CCC(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,active,675.856,5.832520000000006,3,10,6.3535962737769305
CHEMBL3659944,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCNCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,631.8030000000003,5.5488200000000045,4,9,6.769551078621726
CHEMBL3659945,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5=CCNC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,601.7330000000004,4.993320000000004,4,9,6.549750891680639
CHEMBL3659946,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCNC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,603.7490000000004,5.083620000000003,4,9,6.82102305270683
CHEMBL3659947,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(C)C5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,617.7760000000004,5.425820000000005,3,9,6.543633966870957
CHEMBL3659948,COCCN1CCC(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)C1,active,661.8290000000001,5.442420000000005,3,10,6.501689446210399
CHEMBL3659949,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCCNC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,617.7760000000004,5.473720000000005,4,9,6.640164517660112
CHEMBL3659950,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CNCCOC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,647.8020000000004,4.785220000000004,4,10,6.671620396561262
CHEMBL3659951,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCN(C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,645.8300000000004,5.8910200000000055,3,9,6.438898616350944
CHEMBL3659952,CCN1CCC(Cc2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,active,659.857,6.281120000000006,3,9,6.275724130399211
CHEMBL3659953,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCN(C(C)C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,673.8840000000004,6.669620000000007,3,9,6.257274868695302
CHEMBL3659954,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCN(CC6CC6)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,active,685.8950000000003,6.671220000000007,3,9,6.297569463554475
CHEMBL3659955,CCCN1CCC(Cc2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,active,673.884,6.671220000000006,3,9,6.2343314452409855
CHEMBL3659956,COCCN1CCC(Cc2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,active,689.883,5.907620000000006,3,10,6.304518323509803
CHEMBL3659957,CCOCCN1CCC(Cc2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,active,703.91,6.297720000000006,3,10,6.319664486585437
CHEMBL3659958,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2ccc(C3=CCNCC3)nc12,active,483.57600000000025,4.991320000000003,3,8,7.638272163982407
CHEMBL3659959,COCCN1CCN(c2ccc3ncnc(Sc4cc(C(=O)Nc5cccc(C(C)(C)C#N)c5)ccc4C)c3n2)CC1,active,581.746,5.306300000000006,1,9,6.583359492661719
CHEMBL3659960,COCCN1CCN(c2ccc3ncnc(Sc4cc(C(=O)Nc5cc(N6CCN(C)CC6)cc(C(F)(F)F)c5)ccc4C)c3n2)CC1,active,680.8010000000003,5.275720000000005,1,10,6.721246399047171
CHEMBL3659961,COCCN1CCN(c2ccc3ncnc(Sc4cc(C(=O)Nc5cc(C(C)(C)C)on5)ccc4C)c3n2)CC1,active,561.7120000000001,4.790620000000004,1,10,6.570247719997592
CHEMBL3659962,COCCN1CCN(c2ccc3ncnc(Sc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,intermediate,693.896,5.182720000000005,2,11,5.791289980093599
CHEMBL3659963,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(N3CCOCC3)nc12,active,507.59800000000035,4.966900000000003,2,8,8.397940008672037
CHEMBL3659964,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(N3CCN(C)CC3)nc12,active,520.6410000000003,4.882100000000003,2,8,8.096910013008056
CHEMBL3659965,COCCN1CCN(c2ccc3ncnc(Nc4cc(NC(=O)c5cccc(C(C)(C)C#N)c5)ccc4C)c3n2)CC1,active,564.6940000000001,4.898700000000004,2,9,7.7447274948966935
CHEMBL3659966,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(N3CC[C@H](F)C3)nc12,active,509.5890000000003,5.678500000000004,2,7,7.958607314841775
CHEMBL3659967,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(N[C@H]3CCOC3)nc12,active,507.5980000000003,5.331100000000003,3,8,8.301029995663981
CHEMBL3689901,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCN(C)CC5)nc34)c2)cc1C(F)(F)F,active,567.5760000000005,4.0855200000000025,3,10,7.585026652029182
CHEMBL3689902,Cc1ccc(C(=O)Nc2cc(Br)cc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,active,616.4459999999997,4.839420000000002,3,9,8.045757490560675
CHEMBL3639887,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,active,551.5770000000002,4.467020000000002,3,9,8.045757490560675
CHEMBL3689903,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCNCC3)nc12,active,523.5230000000003,3.734720000000001,4,9,8.154901959985743
CHEMBL3689904,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,active,537.5500000000003,4.076920000000002,3,9,8.301029995663981
CHEMBL3689905,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(NCCN(C)C)nc12,active,525.5390000000002,4.298620000000001,4,9,7.167491087293763
CHEMBL3689906,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,active,620.6839999999999,4.541320000000004,3,10,8.522878745280337
CHEMBL3689907,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCN(C)CC4)CC3)nc12,active,634.7109999999998,4.7889200000000045,3,10,8.698970004336019
CHEMBL3689908,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,active,516.6100000000004,3.3436200000000014,3,11,8.522878745280337
CHEMBL3689909,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,active,599.7439999999999,3.8080200000000017,3,12,9.0
CHEMBL3689910,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,active,530.6370000000003,3.7337200000000017,3,11,9.0
CHEMBL3689911,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,active,598.76,3.5431200000000027,4,11,8.698970004336019
CHEMBL3689912,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCN(C)CC4)CC3)nc12,active,612.7869999999999,3.790720000000003,4,11,8.397940008672037
CHEMBL3689913,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,active,529.6530000000004,3.468820000000002,4,10,8.522878745280337
CHEMBL3689914,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCN(C6CCN(C)CC6)CC5)nc34)c2)cc1C(F)(F)F,active,650.7100000000004,4.549920000000004,3,11,9.0
CHEMBL3689915,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCN(CC6CCN(C)CC6)CC5)nc34)c2)cc1C(F)(F)F,active,664.7370000000003,4.797520000000005,3,11,9.0
CHEMBL3689916,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCCN(C)CC5)nc34)c2)cc1C(F)(F)F,active,581.6030000000005,4.475620000000004,3,10,9.0
CHEMBL3689917,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,active,515.6260000000003,3.0787200000000015,4,10,8.522878745280337
CHEMBL3689918,CN1CCN(c2nc(N)c3ncnc(Nc4cccc(C(=O)Nc5cccc(C(F)(F)F)c5)c4)c3n2)CC1,active,523.5230000000001,3.7685000000000013,3,9,7.2441251443275085
CHEMBL3689919,CN1CCCN(c2nc(N)c3ncnc(Nc4cccc(C(=O)Nc5cccc(C(F)(F)F)c5)c4)c3n2)CC1,active,537.5500000000001,4.158600000000002,3,9,7.301029995663981
CHEMBL3689920,CN1CCC(N2CCN(c3nc(N)c4ncnc(Nc5cccc(C(=O)Nc6cccc(C(F)(F)F)c6)c5)c4n3)CC2)CC1,active,606.6569999999998,4.2329000000000025,3,10,7.657577319177793
CHEMBL3689921,CN1CCC(CN2CCN(c3nc(N)c4ncnc(Nc5cccc(C(=O)Nc6cccc(C(F)(F)F)c6)c5)c4n3)CC2)CC1,active,620.6839999999999,4.480500000000003,3,10,7.886056647693163
CHEMBL3689922,CN1CCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Cl)c3n2)CC1,active,557.9679999999998,4.421900000000002,3,9,7.853871964321762
CHEMBL3689923,CN1CCCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Cl)c3n2)CC1,active,571.9949999999999,4.812000000000002,3,9,8.045757490560675
CHEMBL3689924,CN1CCC(N2CCN(c3nc(N)c4ncnc(Nc5cc(C(=O)Nc6cccc(C(F)(F)F)c6)ccc5Cl)c4n3)CC2)CC1,active,641.1019999999997,4.886300000000003,3,10,8.522878745280337
CHEMBL3689925,CN1CCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Br)c3n2)CC1,active,602.4189999999999,4.5310000000000015,3,9,7.154901959985743
CHEMBL3689926,CN1CCCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Br)c3n2)CC1,active,616.4459999999999,4.921100000000003,3,9,7.080921907623926
CHEMBL3689927,CN1CCC(N2CCN(c3nc(N)c4ncnc(Nc5cc(C(=O)Nc6cccc(C(F)(F)F)c6)ccc5Br)c4n3)CC2)CC1,active,685.5529999999998,4.995400000000003,3,10,7.886056647693163
CHEMBL3689928,CN1CCC(CN2CCN(c3nc(N)c4ncnc(Nc5cc(C(=O)Nc6cccc(C(F)(F)F)c6)ccc5Br)c4n3)CC2)CC1,active,699.5799999999998,5.243000000000003,3,10,7.823908740944319
CHEMBL3689929,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,active,553.5490000000001,3.7771000000000026,3,10,7.455931955649724
CHEMBL3689930,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,active,567.576,4.167200000000003,3,10,7.236572006437063
CHEMBL3689931,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,active,636.6829999999998,4.241500000000004,3,11,7.853871964321762
CHEMBL3689932,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCN(C)CC4)CC3)nc12,active,650.7099999999997,4.489100000000004,3,11,7.920818753952375
CHEMBL3689933,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN4CCCC4C3)nc12,active,541.6640000000002,3.6113200000000028,4,10,8.698970004336019
CHEMBL3689934,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3C[C@@H](C)N[C@@H](C)C3)nc12,active,529.6530000000002,3.5135200000000015,5,10,8.698970004336019
CHEMBL3689935,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3C[C@H]4C[C@@H]3CN4C)nc12,active,527.6370000000003,3.2196200000000017,4,10,8.397940008672037
CHEMBL3689936,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(CC(C)C)CC3)nc12,active,557.7070000000001,4.1049200000000035,4,10,8.397940008672037
CHEMBL3689937,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCCO4)CC3)nc12,active,585.7170000000001,3.6279200000000023,4,11,8.221848749616356
CHEMBL3689938,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCCC4)CC3)nc12,active,569.7180000000001,4.391520000000003,4,10,8.301029995663981
CHEMBL3689939,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCCN(C)C4)CC3)nc12,active,612.7869999999999,3.790720000000003,4,11,8.522878745280337
CHEMBL3689940,COCCN1CCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)n[nH]5)ccc4C)c3n2)CC1,active,559.6790000000001,3.095320000000001,4,11,8.301029995663981
CHEMBL3689941,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CC4)CC3)nc12,active,541.6640000000002,3.6113200000000028,4,10,8.045757490560675
CHEMBL3689942,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN4CCCCC4C3)nc12,active,555.6910000000003,4.001420000000003,4,10,8.397940008672037
CHEMBL3689943,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCC(N4CCN(C)CC4)CC3)nc12,active,598.76,3.543120000000002,4,11,7.259637310505756
CHEMBL3689944,COc1ccc(C(C)(C)C)cc1NC(=O)c1ccc(C)c(Nc2ncnc3c(N)nc(N4CCN(C)CC4)nc23)c1,active,555.6870000000002,4.364220000000002,3,10,7.6777807052660805
CHEMBL3694011,COc1cc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCN(C)CC5)nc34)c2)cc(C(F)(F)F)c1,active,567.5760000000005,4.0855200000000025,3,10,8.301029995663981
CHEMBL3694012,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,active,537.5500000000003,4.076920000000002,3,9,9.0
CHEMBL3694013,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,active,620.6839999999999,4.541320000000004,3,10,9.0
CHEMBL3694014,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCCC4)CC3)nc12,active,591.6419999999999,5.389720000000004,3,9,9.0
CHEMBL3694015,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C4CC4)CC3)nc12,active,577.615,4.999620000000003,3,9,9.0
CHEMBL3694016,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCNCC3)nc12,active,537.5500000000003,4.1248200000000015,4,9,9.0
CHEMBL3694017,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(c4ccncc4)CC3)nc12,active,614.6360000000001,5.4368200000000035,3,10,9.0
